id,name,is closed,rating,review count,categories,address,coordinates,transaction types,price level,Categories_merged,Latitude,Longitude,Address_mod,Zipcode,Delivery,Pickup,Reservation,Rating_stndized,Review count_stndized
O1pWzMvVmBomQUaZ3aUlLw,"Snooze, an A.M. Eatery",False,4.0,323,Breakfast & Brunch,"['1109 E 5th St', 'Ste 180', 'Austin, TX 78702']","{'latitude': 30.263451212488057, 'longitude': -97.73107619508556}",['delivery'],$$,American,30.263451212488057,-97.73107619508556,"'1109 E 5th St', 'Ste 180', 'Austin, TX 78702'",78702,1,0,0,-0.216633048725356,-0.1471186845051154
NxLE-_uSPCRbdRoC1zcRVg,Tsukimi,False,4.0,358,Sushi Bars,"['12400 N Interstate 35 Exit 245', 'Ste A-111', 'Austin, TX 78753']","{'latitude': 30.404127096704283, 'longitude': -97.67602348221357}","['pickup', 'delivery']",$$,Asian,30.404127096704283,-97.67602348221357,"'12400 N Interstate 35 Exit 245', 'Ste A-111', 'Austin, TX 78753'",78753,1,1,0,-0.216633048725356,-0.08957752642502681
Nj9ZmTcgWzLUpmssW33AVQ,Goodall's,False,3.5,104,American (New),"['1900 Rio Grande St', 'Austin, TX 78705']","{'latitude': 30.28304636205733, 'longitude': -97.74544583099728}",['delivery'],$,American,30.28304636205733,-97.74544583099728,"'1900 Rio Grande St', 'Austin, TX 78705'",78705,1,0,0,-1.3268774234428045,-0.5071619307776698
Ng2AYS1SPooH8RPPOCpzmA,Sushi Bar,False,4.5,45,Sushi Bars,"['2600 E Cesar Chavez St', 'Austin, TX 78702']","{'latitude': 30.254027, 'longitude': -97.715198}",[],$$,Asian,30.254027,-97.715198,"'2600 E Cesar Chavez St', 'Austin, TX 78702'",78702,0,0,0,0.8936113259920925,-0.6041598829698192
NaRmhh_q5X3NNcrHK4HKRQ,Picnik Burnet Road,False,4.0,792,Restaurants,"['4801 Burnet Rd', 'Austin, TX 78756']","{'latitude': 30.3189735054924, 'longitude': -97.7391379775419}",['delivery'],$$,food delivery services/groceries/venues/cafeterias,30.3189735054924,-97.7391379775419,"'4801 Burnet Rd', 'Austin, TX 78756'",78756,1,0,0,-0.216633048725356,0.6239328337680718
NTM21on42zdaabHWUSnZ1w,Hideaway Kitchen & Bar,False,4.0,655,Breakfast & Brunch,"['4323 S Interstate 35', 'Austin, TX 78744']","{'latitude': 30.21165, 'longitude': -97.75281}","['pickup', 'delivery']",$,American,30.21165,-97.75281,"'4323 S Interstate 35', 'Austin, TX 78744'",78744,1,1,0,-0.216633048725356,0.398700300711725
NSnnUpMyby6L8ALJR3AQwQ,The Stonehouse Wood Fire Grill,False,4.0,68,Food Trucks,"['4209 Airport Blvd', 'Austin, TX 78722']","{'latitude': 30.296593, 'longitude': -97.7073039}",['delivery'],$$,Food Trucks/Food Stands,30.296593,-97.7073039,"'4209 Airport Blvd', 'Austin, TX 78722'",78722,1,0,0,-0.216633048725356,-0.5663471219457609
N8bkqAHarq_aAvpiPo1fOg,Maudie's Café,False,3.5,304,Caterers,"['2608 W 7th', 'Austin, TX 78703']","{'latitude': 30.28281, 'longitude': -97.77557}",['delivery'],$$,food delivery services/groceries/venues/cafeterias,30.28281,-97.77557,"'2608 W 7th', 'Austin, TX 78703'",78703,1,0,0,-1.3268774234428045,-0.1783553131771635
N20Ind9AWLbsCFFxtR_URQ,Gino's Vino Osteria,False,4.5,391,Italian,"['1239 E 51st St', 'Austin, TX 78723']","{'latitude': 30.307265, 'longitude': -97.706995}","['delivery', 'pickup']",$$,Pizza/European,30.307265,-97.706995,"'1239 E 51st St', 'Austin, TX 78723'",78723,1,1,0,0.8936113259920925,-0.03532443452094327
N-yLU5bMf6HoFlR-fJeu5g,True Food Kitchen,False,4.0,236,American (New),"['11410 Century Oaks Ter', 'The Domain', 'Austin, TX 78758']","{'latitude': 30.40211, 'longitude': -97.726578}","['delivery', 'pickup']",$$,American,30.40211,-97.726578,"'11410 Century Oaks Ter', 'The Domain', 'Austin, TX 78758'",78758,1,1,0,-0.216633048725356,-0.2901495631613356
MwbX0KRvqqhGO4VAi3Bhwg,Bird Bird Biscuit,False,4.5,93,Breakfast & Brunch,"['1401 W Koenig Ln', 'Austin, TX 78756']","{'latitude': 30.33079727452591, 'longitude': -97.73199202167964}","['delivery', 'pickup']",$$$,American,30.33079727452591,-97.73199202167964,"'1401 W Koenig Ln', 'Austin, TX 78756'",78756,1,1,0,0.8936113259920925,-0.5252462947456976
MvJmCt7i-i48vtDXe5-6rg,Hank's,False,3.5,653,Coffee & Tea,"['5811 Berkman Dr', 'Ste 100', 'Austin, TX 78723']","{'latitude': 30.312447, 'longitude': -97.692931}",['delivery'],$$,Cafes/Juice bars/Desserts,30.312447,-97.692931,"'5811 Berkman Dr', 'Ste 100', 'Austin, TX 78723'",78723,1,0,0,-1.3268774234428045,0.39541223453571994
Mv7-irHHLcsKt2G-W8xhjg,The Salt Lick BBQ - Austin Airport,False,3.5,1099,Barbeque,"['3600 Presidential Blvd', 'West Terminal Gate 21', 'Austin, TX 78719']","{'latitude': 30.20491749268691, 'longitude': -97.66713082944894}",[],$$$,American,30.20491749268691,-97.66713082944894,"'3600 Presidential Blvd', 'West Terminal Gate 21', 'Austin, TX 78719'",78719,0,0,0,-1.3268774234428045,1.128650991784849
MnO3YMUGAnkHm-iy5wo0mQ,Intero Restaurant,False,4.5,357,Italian,"['2612 E Cesar Chavez St', 'Austin, TX 78702']","{'latitude': 30.2538078303281, 'longitude': -97.7146533178121}",['delivery'],$$,Pizza/European,30.2538078303281,-97.7146533178121,"'2612 E Cesar Chavez St', 'Austin, TX 78702'",78702,1,0,0,0.8936113259920925,-0.09122155951302933
MN0EjSEkCPtjjckNtdv7FQ,The Black Forest,False,4.5,32,German,"['1615 Crozier Ln', 'Del Valle, TX 78617']","{'latitude': 30.22101, 'longitude': -97.66054}",[],$$,Pizza/European,30.22101,-97.66054,"'1615 Crozier Ln', 'Del Valle, TX 78617'",78617,0,0,0,0.8936113259920925,-0.625532313113852
MGzro82Fi4LYvc86acoONQ,Franklin Barbecue,False,4.5,5560,Barbeque,"['900 E 11th St', 'Austin, TX 78702']","{'latitude': 30.2701348, 'longitude': -97.7313451068641}",['delivery'],$$,American,30.2701348,-97.7313451068641,"'900 E 11th St', 'Austin, TX 78702'",78702,1,0,0,0.8936113259920925,8.462682597364141
M6_Jp6Xcf2z-j_Ay_GiHtA,Jack Allen's Kitchen Anderson Lane,False,4.5,363,American (Traditional),"['3010 W Anderson Ln', 'Ste D', 'Austin, TX 78757']","{'latitude': 30.361396, 'longitude': -97.739671}",['delivery'],$,American,30.361396,-97.739671,"'3010 W Anderson Ln', 'Ste D', 'Austin, TX 78757'",78757,1,0,0,0.8936113259920925,-0.08135736098501414
M2gm902KkuZNXPudMeO1hg,Cidercade Austin,False,4.5,267,Pizza,"['600 E Riverside Dr', 'Austin, TX 78704']","{'latitude': 30.2525, 'longitude': -97.74104}","['delivery', 'pickup']",$$$,Pizza/European,30.2525,-97.74104,"'600 E Riverside Dr', 'Austin, TX 78704'",78704,1,1,0,0.8936113259920925,-0.23918453743325715
Lzf0PNmmGlaTZ9fb6b9peQ,Diner Bar,False,4.0,31,American (New),"['501 Brazos St', 'Austin, TX 78701']","{'latitude': 30.266780847868848, 'longitude': -97.74132597060029}",[],$$,American,30.266780847868848,-97.74132597060029,"'501 Brazos St', 'Austin, TX 78701'",78701,0,0,0,-0.216633048725356,-0.6271763462018546
LvSKdHCch7Reet3c78XhaQ,Julie's Handmade Noodles,False,4.0,193,Chinese,"['2512 Rio Grande St', 'Austin, TX 78705']","{'latitude': 30.29051, 'longitude': -97.74464}",['delivery'],$$,Asian,30.29051,-97.74464,"'2512 Rio Grande St', 'Austin, TX 78705'",78705,1,0,0,-0.216633048725356,-0.3608429859454445
LoSheJfJ57sNedZj0GWO5A,Bar Peached,False,4.5,393,Cocktail Bars,"['1315 W 6th St', 'Austin, TX 78703']","{'latitude': 30.27354, 'longitude': -97.76001}","['pickup', 'delivery']",$$,Bars/Pubs,30.27354,-97.76001,"'1315 W 6th St', 'Austin, TX 78703'",78703,1,1,0,0.8936113259920925,-0.032036368344938206
LhFdkeOzbxPi6NeGS-1K1Q,Yumai Japanese Grill,False,4.0,11,Japanese Curry,"['1801 E 51st St', 'Austin, TX 78723']","{'latitude': 30.3011843382527, 'longitude': -97.69894003177797}","['pickup', 'delivery']",$,Asian,30.3011843382527,-97.69894003177797,"'1801 E 51st St', 'Austin, TX 78723'",78723,1,1,0,-0.216633048725356,-0.6600570079619053
LdYVnDIHULT7sdrF7QbHpg,SquareRut Kava Bar,False,4.5,59,Lounges,"['1601 Barton Springs Rd', 'Austin, TX 78704']","{'latitude': 30.2619680504078, 'longitude': -97.7618099749088}",['delivery'],$$,Bars/Pubs,30.2619680504078,-97.7618099749088,"'1601 Barton Springs Rd', 'Austin, TX 78704'",78704,1,0,0,0.8936113259920925,-0.5811434197377837
Ld3VO9saSuKmslPCzc7XVA,Fogo de Chão Brazilian Steakhouse,False,4.0,999,Brazilian,"['309 E 3rd St', 'Austin, TX 78701']","{'latitude': 30.264022714829135, 'longitude': -97.74075975214957}","['pickup', 'delivery']",$$,Mexican/South American,30.264022714829135,-97.74075975214957,"'309 E 3rd St', 'Austin, TX 78701'",78701,1,1,0,-0.216633048725356,0.964247682984596
Lcb9FB6Y_EhLEiJVUJ7tVA,Dai Due,False,4.0,619,Butcher,"['2406 Manor Rd', 'Ste A', 'Austin, TX 78722']","{'latitude': 30.2848871297558, 'longitude': -97.7167839693365}",['delivery'],$$,food delivery services/groceries/venues/cafeterias,30.2848871297558,-97.7167839693365,"'2406 Manor Rd', 'Ste A', 'Austin, TX 78722'",78722,1,0,0,-0.216633048725356,0.3395151095436339
LXQiHzcMUxm4hp36v_Ah_w,The Jackalope,False,3.5,1001,Dive Bars,"['404 E 6th St', 'Austin, TX 78701']","{'latitude': 30.26732, 'longitude': -97.73892}",['delivery'],$$,Bars/Pubs,30.26732,-97.73892,"'404 E 6th St', 'Austin, TX 78701'",78701,1,0,0,-1.3268774234428045,0.967535749160601
LPYACwYAeHJdQIpxEtJYvw,Barlata Tapas Bar,False,4.0,704,Tapas Bars,"['1500 S Lamar Blvd', 'Ste 150', 'Austin, TX 78704']","{'latitude': 30.2522283079698, 'longitude': -97.7644667171967}","['delivery', 'pickup']",$,Mexican/South American,30.2522283079698,-97.7644667171967,"'1500 S Lamar Blvd', 'Ste 150', 'Austin, TX 78704'",78704,1,1,0,-0.216633048725356,0.47925792202384904
LNJIUbU6bKOYBreQGGd0Rg,Uncle Nicky's,False,4.5,120,Italian,"['4222 Duval St', 'Austin, TX 78751']","{'latitude': 30.30489, 'longitude': -97.72621}","['pickup', 'delivery']",$$,Pizza/European,30.30489,-97.72621,"'4222 Duval St', 'Austin, TX 78751'",78751,1,1,0,0.8936113259920925,-0.4808574013696293
LKm3WKCeTnLYz3vy5bfpnQ,Word of Mouth Bakery,False,4.5,75,Bakeries,"['917 W 12th St', 'Austin, TX 78703']","{'latitude': 30.2765727218985, 'longitude': -97.7507619091926}",['delivery'],$$,Cafes/Juice bars/Desserts,30.2765727218985,-97.7507619091926,"'917 W 12th St', 'Austin, TX 78703'",78703,1,0,0,0.8936113259920925,-0.5548388903297432
LE46JAgAQ6zLsotQ17i8Mg,Fourth & CO,False,4.0,45,Chicken Wings,"['208 W 4th St', 'Unit D', 'Austin, TX 78701']","{'latitude': 30.26699, 'longitude': -97.74524}",['delivery'],$$,American,30.26699,-97.74524,"'208 W 4th St', 'Unit D', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,-0.6041598829698192
LA5QhXzorbHpjY6pjHmHSA,Two Hands,False,4.0,255,Bars,"['1011 South Congress Ave', 'Ste 170', 'Austin, TX 78704']","{'latitude': 30.2535791926283, 'longitude': -97.7479241788387}",['delivery'],$$,Bars/Pubs,30.2535791926283,-97.7479241788387,"'1011 South Congress Ave', 'Ste 170', 'Austin, TX 78704'",78704,1,0,0,-0.216633048725356,-0.25891293448928754
Kp8dey7sWZKMU4dLJgaOQw,Billy's on Burnet,False,4.0,391,American (Traditional),"['2105 Hancock Dr', 'Austin, TX 78756']","{'latitude': 30.3220291137695, 'longitude': -97.7397613525391}",['delivery'],$$,American,30.3220291137695,-97.7397613525391,"'2105 Hancock Dr', 'Austin, TX 78756'",78756,1,0,0,-0.216633048725356,-0.03532443452094327
KjaK4CsJ_PypmVBncLwWAA,Casino El Camino,False,3.5,1333,Dive Bars,"['517 E 6th St', 'Austin, TX 78701']","{'latitude': 30.26636, 'longitude': -97.7377}",['delivery'],$$,Bars/Pubs,30.26636,-97.7377,"'517 E 6th St', 'Austin, TX 78701'",78701,1,0,0,-1.3268774234428045,1.5133547343774414
KYr5xhJZ4_7Dzm1wIrW__w,The Peached Tortilla,False,4.0,944,Asian Fusion,"['5520 Burnet Rd', 'Ste 100', 'Austin, TX 78756']","{'latitude': 30.33075, 'longitude': -97.74021}","['delivery', 'pickup']",$$,Asian,30.33075,-97.74021,"'5520 Burnet Rd', 'Ste 100', 'Austin, TX 78756'",78756,1,1,0,-0.216633048725356,0.8738258631444566
KQds0wAC6UBUxCBpRqVDHg,Apt 115,False,5.0,71,Wine Bars,"['2025 E 7th St', 'Austin, TX 78702']","{'latitude': 30.2616, 'longitude': -97.71982}",['delivery'],$$$,Bars/Pubs,30.2616,-97.71982,"'2025 E 7th St', 'Austin, TX 78702'",78702,1,0,0,2.003855700709541,-0.5614150226817534
KQGeS22MTsuoWdPbVrUIIw,Black Star Co-op Pub & Brewery,False,4.0,766,Breweries,"['7020 Easy Wind Dr', 'Ste 100', 'Austin, TX 78752']","{'latitude': 30.3381716531677, 'longitude': -97.7188450098038}",['delivery'],$$,Bars/Pubs,30.3381716531677,-97.7188450098038,"'7020 Easy Wind Dr', 'Ste 100', 'Austin, TX 78752'",78752,1,0,0,-0.216633048725356,0.5811879734800061
KK-6rXbIo9B4-b_P5WO5Qg,Clay Pit,False,4.0,1850,Indian,"['1601 Guadalupe St', 'Austin, TX 78701']","{'latitude': 30.279073, 'longitude': -97.74232}","['pickup', 'delivery', 'restaurant_reservation']",$$$,Middle-eastern/Indian/African,30.279073,-97.74232,"'1601 Guadalupe St', 'Austin, TX 78701'",78701,1,1,1,-0.216633048725356,2.36331984087475
KJuHFlqhapJb8tVWCe8MNg,Rosedale Kitchen and Bar,False,4.0,164,American (New),"['3800 N Lamar Blvd', 'Austin, TX 78756']","{'latitude': 30.306, 'longitude': -97.74302}",['delivery'],$$,American,30.306,-97.74302,"'3800 N Lamar Blvd', 'Austin, TX 78756'",78756,1,0,0,-0.216633048725356,-0.4085199454975179
KIHoGUfCOLhBFQVSAN4QSg,Suerte,False,4.5,805,Mexican,"['1800 E 6th St', 'Austin, TX 78702']","{'latitude': 30.26228, 'longitude': -97.72331}",['delivery'],$$,Mexican/South American,30.26228,-97.72331,"'1800 E 6th St', 'Austin, TX 78702'",78702,1,0,0,0.8936113259920925,0.6453052639121047
KGsP7-v21mMcJyQatQsKhg,Pho MPH,False,4.0,119,Vietnamese,"['4616 Triangle Ave', 'Ste 203', 'Austin, TX 78751']","{'latitude': 30.314936, 'longitude': -97.733784}","['delivery', 'pickup']",$$,Asian,30.314936,-97.733784,"'4616 Triangle Ave', 'Ste 203', 'Austin, TX 78751'",78751,1,1,0,-0.216633048725356,-0.48250143445763183
KEh3efWSOIzd8BvuW-X4-g,Phoebe's Diner,False,4.5,1423,Breakfast & Brunch,"['533 W Oltorf St', 'Austin, TX 78704']","{'latitude': 30.2416132, 'longitude': -97.7588755}","['delivery', 'pickup']",$$,American,30.2416132,-97.7588755,"'533 W Oltorf St', 'Austin, TX 78704'",78704,1,1,0,0.8936113259920925,1.6613177122976692
K6Xm4kI1I2HPssM9FgXNsA,Via 313 Pizza,False,4.5,839,Pizza,"['600 W 6th St', 'Austin, TX 78701']","{'latitude': 30.26997, 'longitude': -97.74852966441767}","['delivery', 'pickup']",$$,Pizza/European,30.26997,-97.74852966441767,"'600 W 6th St', 'Austin, TX 78701'",78701,1,1,0,0.8936113259920925,0.7012023889041908
JvrbmTdZFMMmvz0gWbpkhw,Another Broken Egg Cafe,False,4.5,375,American (Traditional),"['8012 Mesa Dr', 'Austin, TX 78731']","{'latitude': 30.37057, 'longitude': -97.75845}","['delivery', 'pickup']",$$,American,30.37057,-97.75845,"'8012 Mesa Dr', 'Austin, TX 78731'",78731,1,1,0,0.8936113259920925,-0.061628963928983774
JfSFcZjRfUKpjSq9s42jYA,Velvet Taco,False,4.5,339,American (New),"['522 Congress Ave', 'Ste 100', 'Austin, TX 78701']","{'latitude': 30.26794, 'longitude': -97.7431}","['delivery', 'pickup']",$$,American,30.26794,-97.7431,"'522 Congress Ave', 'Ste 100', 'Austin, TX 78701'",78701,1,1,0,0.8936113259920925,-0.1208141550970749
Jbl7sO6cNxaOcxDyX7fPSQ,Louisiana Wild Crawfish & Catering,False,4.5,21,Caterers,"['Austin, TX 78701']","{'latitude': 30.270485736676804, 'longitude': -97.74234639398715}",[],$$$,food delivery services/groceries/venues/cafeterias,30.270485736676804,-97.74234639398715,"'Austin, TX 78701'",78701,0,0,0,0.8936113259920925,-0.6436166770818799
JW3SkLOUfGhcVQGosoozUA,Launderette,False,4.0,1248,American (New),"['2115 Holly St', 'Austin, TX 78702']","{'latitude': 30.25193, 'longitude': -97.72273}","['pickup', 'delivery']",$$,American,30.25193,-97.72273,"'2115 Holly St', 'Austin, TX 78702'",78702,1,1,0,-0.216633048725356,1.3736119218972263
JFfvSm9K8EG1z34c61Agww,Balkan Cafe & Grill,False,4.5,331,Modern European,"['11800 N Lamar Blvd', 'Bldg 3', 'Austin, TX 78753']","{'latitude': 30.3876, 'longitude': -97.68399}","['pickup', 'delivery']",$$,Pizza/European,30.3876,-97.68399,"'11800 N Lamar Blvd', 'Bldg 3', 'Austin, TX 78753'",78753,1,1,0,0.8936113259920925,-0.13396641980109517
J8Ha6yIvGoU-E31jnCq7Ew,Barley Swine,False,4.5,1160,American (New),"['6555 Burnet Rd', 'Ste 400', 'Austin, TX 78757']","{'latitude': 30.3412737661652, 'longitude': -97.7383886364151}",['delivery'],$$,American,30.3412737661652,-97.7383886364151,"'6555 Burnet Rd', 'Ste 400', 'Austin, TX 78757'",78757,1,0,0,0.8936113259920925,1.2289370101530035
J7Hs5_PGlZajNRxGptGRvw,Steiner Ranch Steakhouse,False,3.5,1034,Steakhouses,"['5424 Steiner Ranch Blvd', 'Austin, TX 78732']","{'latitude': 30.38991, 'longitude': -97.87181}",['delivery'],$$,American,30.38991,-97.87181,"'5424 Steiner Ranch Blvd', 'Austin, TX 78732'",78732,1,0,0,-1.3268774234428045,1.0217888410646845
J0oTYJx-dGn5yk926s6eGw,DeSano Pizzeria Napoletana,False,4.5,901,Pizza,"['8000 Burnet Rd', 'Austin, TX 78757']","{'latitude': 30.3585052490234, 'longitude': -97.7306518554688}","['delivery', 'pickup']",$,Pizza/European,30.3585052490234,-97.7306518554688,"'8000 Burnet Rd', 'Austin, TX 78757'",78757,1,1,0,0.8936113259920925,0.8031324403603477
IqNExVdP8Mr8GQa8OgozcA,Honey Moon Spirit Lounge,False,4.5,140,American (New),"['624 W 34th St', 'Austin, TX 78705']","{'latitude': 30.30104103964889, 'longitude': -97.74060449999999}",[],$$$,American,30.30104103964889,-97.74060449999999,"'624 W 34th St', 'Austin, TX 78705'",78705,0,0,0,0.8936113259920925,-0.4479767396095786
IhsJHBMamH3wrjOdZSYu5g,La Condesa,False,3.5,1490,Mexican,"['400A W 2nd St', 'Austin, TX 78701']","{'latitude': 30.2656391, 'longitude': -97.7477811}",['delivery'],$$,Mexican/South American,30.2656391,-97.7477811,"'400A W 2nd St', 'Austin, TX 78701'",78701,1,0,0,-1.3268774234428045,1.7714679291938389
IhAtd40DuC4cmivIS47Dyw,Baldinucci Pizza Romana,False,4.5,20,Pizza,"['3400 Comsouth Dr', 'Austin, TX 78744']","{'latitude': 30.21225, 'longitude': -97.72029}",[],$$,Pizza/European,30.21225,-97.72029,"'3400 Comsouth Dr', 'Austin, TX 78744'",78744,0,0,0,0.8936113259920925,-0.6452607101698824
IdqPtYXz6lhnKN0pTd_Z9Q,Tacodeli,False,4.0,127,Tacos,"['301 Congress Ave', 'Austin, TX 78701']","{'latitude': 30.265390291549227, 'longitude': -97.74346584218783}",['delivery'],$$,Mexican/South American,30.265390291549227,-97.74346584218783,"'301 Congress Ave', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,-0.4693491697536116
INUWOG0fuuYwinCEA2BrHQ,Phoebe's Diner,False,4.5,250,Diners,"['408 W 11th St', 'Unit 100', 'Austin, TX 78701']","{'latitude': 30.27404, 'longitude': -97.74493}","['pickup', 'delivery']",$$,American,30.27404,-97.74493,"'408 W 11th St', 'Unit 100', 'Austin, TX 78701'",78701,1,1,0,0.8936113259920925,-0.2671330999293002
IHVluPs_KKEIqX2UUFQDYg,Cuantos Tacos,False,5.0,142,Mexican,"['1108 E 12th St', 'Austin, TX 78702']","{'latitude': 30.27289434365302, 'longitude': -97.7281926024063}",['delivery'],$$,Mexican/South American,30.27289434365302,-97.7281926024063,"'1108 E 12th St', 'Austin, TX 78702'",78702,1,0,0,2.003855700709541,-0.4446886734335736
Hzz0S04Mn4kMwY_Bt7BtKw,Krab Kingz Seafood Austin,False,4.0,52,Seafood,"['1311 S 1st St', 'Austin, TX 78704']","{'latitude': 30.25075406264831, 'longitude': -97.7542967}","['pickup', 'delivery']",$$,American,30.25075406264831,-97.7542967,"'1311 S 1st St', 'Austin, TX 78704'",78704,1,1,0,-0.216633048725356,-0.5926516513538014
HyAzD1a0MmXga-GYaTpQtA,Spicy Boys Fried Chicken - East 6th,False,4.5,193,Chicken Shop,"['1701 E 6th St', 'Austin, TX 78702']","{'latitude': 30.2621200840611, 'longitude': -97.724519893527}",['delivery'],$$,food delivery services/groceries/venues/cafeterias,30.2621200840611,-97.724519893527,"'1701 E 6th St', 'Austin, TX 78702'",78702,1,0,0,0.8936113259920925,-0.3608429859454445
HvWTntcf7Hz_BEW5zBN4-g,Café Crêpe,False,4.0,953,Creperies,"['200 San Jacinto Blvd', 'Ste A', 'Austin, TX 78701']","{'latitude': 30.2638586673367, 'longitude': -97.7418548134918}",[],$$,Pizza/European,30.2638586673367,-97.7418548134918,"'200 San Jacinto Blvd', 'Ste A', 'Austin, TX 78701'",78701,0,0,0,-0.216633048725356,0.8886221609364795
HtkgiA-P5Ute-6KzYsryQQ,Vaquero's Cafe and Cantina,False,3.5,262,Mexican,"['1801 S Capital Of Texas Hwy', 'Austin, TX 78746']","{'latitude': 30.27087, 'longitude': -97.81717}","['delivery', 'pickup']",$$,Mexican/South American,30.27087,-97.81717,"'1801 S Capital Of Texas Hwy', 'Austin, TX 78746'",78746,1,1,0,-1.3268774234428045,-0.24740470287326982
HnyCxHXrCuZnlemW_1FrKw,Taco Flats,False,4.0,496,Mexican,"['5520 Burnet Rd', 'Ste 101', 'Austin, TX 78756']","{'latitude': 30.330914, 'longitude': -97.740225}",['delivery'],$$,Mexican/South American,30.330914,-97.740225,"'5520 Burnet Rd', 'Ste 101', 'Austin, TX 78756'",78756,1,0,0,-0.216633048725356,0.13729903971932253
HnWAjMY9k2_eV9cjlqcewA,Thai Kitchen,False,3.5,570,Thai,"['3009 Guadalupe St', 'Austin, TX 78705']","{'latitude': 30.29673, 'longitude': -97.74167}","['pickup', 'delivery']",$$,Asian,30.29673,-97.74167,"'3009 Guadalupe St', 'Austin, TX 78705'",78705,1,1,0,-1.3268774234428045,0.2589574882315098
He2KYtXXfaIR0nkCXH5xiQ,Loro,False,4.0,1681,Smokehouse,"['2115 S Lamar Blvd', 'Austin, TX 78704']","{'latitude': 30.24775, 'longitude': -97.77127}",['delivery'],$$,American,30.24775,-97.77127,"'2115 S Lamar Blvd', 'Austin, TX 78704'",78704,1,0,0,-0.216633048725356,2.0854782490023225
HYR2vYJ8gRCF5YgOrWXg7Q,Cachitos512,False,5.0,13,Venezuelan,"['1108 E 12th', 'Austin, TX 78702']","{'latitude': 30.27271, 'longitude': -97.72847}",[],$$,Mexican/South American,30.27271,-97.72847,"'1108 E 12th', 'Austin, TX 78702'",78702,0,0,0,2.003855700709541,-0.6567689417859002
HWzfD5_8s533OJLbwjGXnA,Super Thai Cuisine,False,4.5,301,Thai,"['2024 S Lamar Blvd', 'Austin, TX 78704']","{'latitude': 30.24915, 'longitude': -97.76841}",['delivery'],$$,Asian,30.24915,-97.76841,"'2024 S Lamar Blvd', 'Austin, TX 78704'",78704,1,0,0,0.8936113259920925,-0.18328741244117108
HKi7fd2bTzZfVB_Dz9vGng,Lucky Robot,False,4.0,1267,Sushi Bars,"['1303 S Congress Ave', 'Austin, TX 78704']","{'latitude': 30.250851476015615, 'longitude': -97.7490062850641}","['pickup', 'delivery']",$$,Asian,30.250851476015615,-97.7490062850641,"'1303 S Congress Ave', 'Austin, TX 78704'",78704,1,1,0,-0.216633048725356,1.4048485505692743
